,theta,radius,value
252,123.36701507364614,799.0410976843807,1.0257475171899824
253,123.36701507364614,813.9876643749715,1.026897068109618
254,123.36701507364614,828.4042322099767,1.0285466810017083
255,123.36701507364614,842.3354532536378,1.0306241339089743
256,123.36701507364614,855.8202453641381,1.0319942907814685
257,123.36701507364614,868.8927589341354,1.03425155058609
258,123.36701507364614,881.5831451779695,1.0362120312772167
259,123.36701507364614,893.9181733794843,1.0394160239245291
260,120.00000204697936,0.0,1.0
261,120.00000204697936,153.89783520090268,1.0001694234374103
262,120.00000204697936,347.79695730377216,1.003561607522747
263,120.00000204697936,415.8582087926117,1.0057761644220895
264,120.00000204697936,466.25667218328374,1.0074960661476289
265,120.00000204697936,507.4591819326994,1.0090834487568032
266,120.00000204697936,542.812521975005,1.0110689287388364
267,120.00000204697936,574.0468934528201,1.0119953861642181
268,120.00000204697936,602.1916383187784,1.0133825616672123
269,120.00000204697936,627.9160678059109,1.014752614162996
270,120.00000204697936,651.6832322817402,1.0164199603033937
271,120.00000204697936,673.8285563461598,1.0177399024639509
272,120.00000204697936,694.6038091737228,1.0192144515290067
273,120.00000204697936,714.2034059782127,1.0206319549094014
274,120.00000204697936,732.780995255785,1.0222059205302914
275,120.00000204697936,750.460376368557,1.0229368039256834
276,120.00000204697936,767.3429435915259,1.0243216128051995
277,120.00000204697936,783.5129146999749,1.0258150969260575
278,120.00000204697936,799.0410976843807,1.0273538155267772
279,120.00000204697936,813.9876643749715,1.0289374291039608
280,120.00000204697936,828.4042322099767,1.0301396732605386
281,120.00000204697936,842.3354532536378,1.031667887438551
282,120.00000204697936,855.8202453641381,1.0325385474629594
283,120.00000204697936,868.8927589341354,1.0343539385714116
284,120.00000204697936,881.5831451779695,1.0363092003027905
285,120.00000204697936,893.9181733794843,1.0376967309889606
286,116.7436859418356,0.0,1.0
287,116.7436859418356,153.89783520090268,1.0006414863636173
288,116.7436859418356,347.79695730377216,1.0044865946869754
289,116.7436859418356,415.8582087926117,1.0065726907157981
290,116.7436859418356,466.25667218328374,1.0081576665060574
291,116.7436859418356,507.4591819326994,1.0103593067817618
292,116.7436859418356,542.812521975005,1.0118477087647184
293,116.7436859418356,574.0468934528201,1.0134463763040562
294,116.7436859418356,602.1916383187784,1.0148737512146566
295,116.7436859418356,627.9160678059109,1.0164705054302707
296,116.7436859418356,651.6832322817402,1.0179134268779906
297,116.7436859418356,673.8285563461598,1.0188622261758706
298,116.7436859418356,694.6038091737228,1.0203789632304252
299,116.7436859418356,714.2034059782127,1.0221507031454053
300,116.7436859418356,732.780995255785,1.0235191029414896
301,116.7436859418356,750.460376368557,1.024895809214612
302,116.7436859418356,767.3429435915259,1.0261714885033535
303,116.7436859418356,783.5129146999749,1.0276611133075546
304,116.7436859418356,799.0410976843807,1.0292958111303105
305,116.7436859418356,813.9876643749715,1.0306902246124607
306,116.7436859418356,828.4042322099767,1.0316243275856605
307,116.7436859418356,842.3354532536378,1.0332839159952507
308,116.7436859418356,855.8202453641381,1.0343346152465567
309,116.7436859418356,868.8927589341354,1.0358071323664049
310,116.7436859418356,881.5831451779695,1.0374310664790911
311,116.7436859418356,893.9181733794843,1.0388040329083104
312,113.57818041563671,0.0,1.0
313,113.57818041563671,153.89783520090268,1.0004968137034442
314,113.57818041563671,347.79695730377216,1.0050216120678188
315,113.57818041563671,415.8582087926117,1.0072907675590443
316,113.57818041563671,466.25667218328374,1.0090730288941019
317,113.57818041563671,507.4591819326994,1.0111903511873184
318,113.57818041563671,542.812521975005,1.0131487934209016
319,113.57818041563671,574.0468934528201,1.0143582187188422
320,113.57818041563671,602.1916383187784,1.0163753586716617
321,113.57818041563671,627.9160678059109,1.0176579268301802
322,113.57818041563671,651.6832322817402,1.01922352923782
323,113.57818041563671,673.8285563461598,1.020703638823185
324,113.57818041563671,694.6038091737228,1.0216117472754542
325,113.57818041563671,714.2034059782127,1.0235598282084841
326,113.57818041563671,732.780995255785,1.0249054953296646
327,113.57818041563671,750.460376368557,1.0261016912278376
328,113.57818041563671,767.3429435915259,1.0280876782684234
329,113.57818041563671,783.5129146999749,1.0294346393397902
330,113.57818041563671,799.0410976843807,1.030580166486915
331,113.57818041563671,813.9876643749715,1.0323422451472644
332,113.57818041563671,828.4042322099767,1.0336498963888328
333,113.57818041563671,842.3354532536378,1.035517808289573
334,113.57818041563671,855.8202453641381,1.0368509419495793
335,113.57818041563671,868.8927589341354,1.0391818948758578
336,113.57818041563671,881.5831451779695,1.041421989873065
337,113.57818041563671,893.9181733794843,1.0440209147410942
338,110.48731699943309,0.0,1.0
339,110.48731699943309,153.89783520090268,1.0006186328223194
340,110.48731699943309,347.79695730377216,1.0051133397701255
341,110.48731699943309,415.8582087926117,1.0077988283974555
342,110.48731699943309,466.25667218328374,1.0100663770054161
343,110.48731699943309,507.4591819326994,1.0117505542815628
344,110.48731699943309,542.812521975005,1.0137838478332877
345,110.48731699943309,574.0468934528201,1.0152617624178963
346,110.48731699943309,602.1916383187784,1.0172040053005948
347,110.48731699943309,627.9160678059109,1.0186769643443025
348,110.48731699943309,651.6832322817402,1.0198920511117615
349,110.48731699943309,673.8285563461598,1.022091447338863
350,110.48731699943309,694.6038091737228,1.023109760548183
351,110.48731699943309,714.2034059782127,1.0247439291314948
352,110.48731699943309,732.780995255785,1.0259945130818287
353,110.48731699943309,750.460376368557,1.027549274844236
354,110.48731699943309,767.3429435915259,1.0287612945925317
355,110.48731699943309,783.5129146999749,1.030566539119296
356,110.48731699943309,799.0410976843807,1.0322968588046204
357,110.48731699943309,813.9876643749715,1.0336413676343987
358,110.48731699943309,828.4042322099767,1.0353690051227233
359,110.48731699943309,842.3354532536378,1.0373076362122466
360,110.48731699943309,855.8202453641381,1.03895181392287
361,110.48731699943309,868.8927589341354,1.041139526267917
362,110.48731699943309,881.5831451779695,1.043339253216133
363,110.48731699943309,893.9181733794843,1.0461275869200723
364,107.45760495675121,0.0,1.0
365,107.45760495675121,153.89783520090268,1.0009905262970453
366,107.45760495675121,347.79695730377216,1.0056069698586845
367,107.45760495675121,415.8582087926117,1.00829099196479
368,107.45760495675121,466.25667218328374,1.0104318050447458
369,107.45760495675121,507.4591819326994,1.0124701170898718
370,107.45760495675121,542.812521975005,1.0143615207919114
371,107.45760495675121,574.0468934528201,1.0162256813812593
372,107.45760495675121,602.1916383187784,1.0179606588606533
373,107.45760495675121,627.9160678059109,1.019434284716779
374,107.45760495675121,651.6832322817402,1.0207550315642306
375,107.45760495675121,673.8285563461598,1.0224821151592067
376,107.45760495675121,694.6038091737228,1.0240219924739464
377,107.45760495675121,714.2034059782127,1.025834320931324
378,107.45760495675121,732.780995255785,1.027094635717263
379,107.45760495675121,750.460376368557,1.0286990752801342
380,107.45760495675121,767.3429435915259,1.0300166982756076
381,107.45760495675121,783.5129146999749,1.0318927923630523
382,107.45760495675121,799.0410976843807,1.033064698324183
383,107.45760495675121,813.9876643749715,1.034828828035557
384,107.45760495675121,828.4042322099767,1.0364379975919424
385,107.45760495675121,842.3354532536378,1.038162286248501
386,107.45760495675121,855.8202453641381,1.040002028229049
387,107.45760495675121,868.8927589341354,1.0416654992338406
388,107.45760495675121,881.5831451779695,1.0440394718543946
389,107.45760495675121,893.9181733794843,1.0464106002542222
390,104.47751396812417,0.0,1.0
391,104.47751396812417,153.89783520090268,1.0010481973956813
392,104.47751396812417,347.79695730377216,1.0060204484197586
393,104.47751396812417,415.8582087926117,1.0084467526547691
394,104.47751396812417,466.25667218328374,1.0107722223275248
395,104.47751396812417,507.4591819326994,1.0127408091316945
396,104.47751396812417,542.812521975005,1.0149371012306392
397,104.47751396812417,574.0468934528201,1.0165627827461485
398,104.47751396812417,602.1916383187784,1.0184165817334276
399,104.47751396812417,627.9160678059109,1.0200563645112577
400,104.47751396812417,651.6832322817402,1.0218528866742638
401,104.47751396812417,673.8285563461598,1.0233773766363432
402,104.47751396812417,694.6038091737228,1.0245025094966744
403,104.47751396812417,714.2034059782127,1.026057757408722
404,104.47751396812417,732.780995255785,1.0279005459068282
405,104.47751396812417,750.460376368557,1.0291506352355229
406,104.47751396812417,767.3429435915259,1.0304151418120664
407,104.47751396812417,783.5129146999749,1.032377857775809
408,104.47751396812417,799.0410976843807,1.0340239466470043
409,104.47751396812417,813.9876643749715,1.0354052492586407
410,104.47751396812417,828.4042322099767,1.0370396577807406
411,104.47751396812417,842.3354532536378,1.0388199247385415
412,104.47751396812417,855.8202453641381,1.0403323134200366
413,104.47751396812417,868.8927589341354,1.0420922499873755
414,104.47751396812417,881.5831451779695,1.0437545497996117
415,104.47751396812417,893.9181733794843,1.0462381010948767
416,101.53696076484933,0.0,1.0
417,101.53696076484933,153.89783520090268,1.0011879457184123
418,101.53696076484933,347.79695730377216,1.0061356093458054
419,101.53696076484933,415.8582087926117,1.0090296426874095
420,101.53696076484933,466.25667218328374,1.0115916566772056
421,101.53696076484933,507.4591819326994,1.0134244623690254
422,101.53696076484933,542.812521975005,1.0152534793659445
423,101.53696076484933,574.0468934528201,1.0173797009244399
424,101.53696076484933,602.1916383187784,1.0190293402501625
425,101.53696076484933,627.9160678059109,1.0205192282321116
426,101.53696076484933,651.6832322817402,1.0224748546228248
427,101.53696076484933,673.8285563461598,1.0238400687925326
428,101.53696076484933,694.6038091737228,1.0253997251236926
429,101.53696076484933,714.2034059782127,1.026842110260762
430,101.53696076484933,732.780995255785,1.0284559950703482
431,101.53696076484933,750.460376368557,1.02948423025517
432,101.53696076484933,767.3429435915259,1.0312035045455514
433,101.53696076484933,783.5129146999749,1.0328806173500387
434,101.53696076484933,799.0410976843807,1.033731398430135
435,101.53696076484933,813.9876643749715,1.0354061109035433
436,101.53696076484933,828.4042322099767,1.0371195046786632
437,101.53696076484933,842.3354532536378,1.0382534163491202
438,101.53696076484933,855.8202453641381,1.0397874976857173
439,101.53696076484933,868.8927589341354,1.0407830672500114
440,101.53696076484933,881.5831451779695,1.0424488038092148
441,101.53696076484933,893.9181733794843,1.0439240397689304
442,98.62692824107265,0.0,1.0
443,98.62692824107265,153.89783520090268,1.0012228869163724
444,98.62692824107265,347.79695730377216,1.006339608603599
445,98.62692824107265,415.8582087926117,1.009042222251167
446,98.62692824107265,466.25667218328374,1.011911976842064
447,98.62692824107265,507.4591819326994,1.0138848024863776
448,98.62692824107265,542.812521975005,1.0157877853538884
449,98.62692824107265,574.0468934528201,1.01747925418008
450,98.62692824107265,602.1916383187784,1.0192572396004624
451,98.62692824107265,627.9160678059109,1.0209863473071519
452,98.62692824107265,651.6832322817402,1.022807742086536
453,98.62692824107265,673.8285563461598,1.0242043827599092
454,98.62692824107265,694.6038091737228,1.0256541904515295
455,98.62692824107265,714.2034059782127,1.0275202976365008
456,98.62692824107265,732.780995255785,1.028529367188215
457,98.62692824107265,750.460376368557,1.0299791055853489
458,98.62692824107265,767.3429435915259,1.03173249106791
459,98.62692824107265,783.5129146999749,1.0327434964771514
460,98.62692824107265,799.0410976843807,1.0339150640450798
461,98.62692824107265,813.9876643749715,1.0355286348366812
462,98.62692824107265,828.4042322099767,1.0363690065314257
463,98.62692824107265,842.3354532536378,1.0376981968379544
464,98.62692824107265,855.8202453641381,1.0385721456649222
465,98.62692824107265,868.8927589341354,1.0396879719464762
466,98.62692824107265,881.5831451779695,1.0407442032143508
467,98.62692824107265,893.9181733794843,1.0421800626589237
468,95.73917211040099,0.0,1.0
469,95.73917211040099,153.89783520090268,1.0010871968536377
470,95.73917211040099,347.79695730377216,1.0065321563391143
471,95.73917211040099,415.8582087926117,1.0093170396811846
472,95.73917211040099,466.25667218328374,1.0118412097353495
473,95.73917211040099,507.4591819326994,1.0137833953764654
474,95.73917211040099,542.812521975005,1.0157717466639764
475,95.73917211040099,574.0468934528201,1.0176940817200402
476,95.73917211040099,602.1916383187784,1.0194286550466494
477,95.73917211040099,627.9160678059109,1.0214794801320368
478,95.73917211040099,651.6832322817402,1.0228985955556922
479,95.73917211040099,673.8285563461598,1.0246225995472737
480,95.73917211040099,694.6038091737228,1.025846354274659
481,95.73917211040099,714.2034059782127,1.0276407032504293
482,95.73917211040099,732.780995255785,1.028398139322328
483,95.73917211040099,750.460376368557,1.0303091444126362
484,95.73917211040099,767.3429435915259,1.0313931038926007
485,95.73917211040099,783.5129146999749,1.0325096653446182
486,95.73917211040099,799.0410976843807,1.0341420560452776
487,95.73917211040099,813.9876643749715,1.034975340525202
488,95.73917211040099,828.4042322099767,1.0362927220910656
489,95.73917211040099,842.3354532536378,1.037131836134368
490,95.73917211040099,855.8202453641381,1.0378573514392817
491,95.73917211040099,868.8927589341354,1.0380766285138754
492,95.73917211040099,881.5831451779695,1.0391245302556953
493,95.73917211040099,893.9181733794843,1.0396179772131362
494,92.86598556672179,0.0,1.0
495,92.86598556672179,153.89783520090268,1.0010442384165015
496,92.86598556672179,347.79695730377216,1.0066872848633512
497,92.86598556672179,415.8582087926117,1.0096474306561365
498,92.86598556672179,466.25667218328374,1.0120509460016343
499,92.86598556672179,507.4591819326994,1.0143614302166875
500,92.86598556672179,542.812521975005,1.0160821873501937
501,92.86598556672179,574.0468934528201,1.0177821802950417
502,92.86598556672179,602.1916383187784,1.020000835739778
503,92.86598556672179,627.9160678059109,1.0215248721346322
504,92.86598556672179,651.6832322817402,1.0228559852947552
505,92.86598556672179,673.8285563461598,1.0242461810462136
506,92.86598556672179,694.6038091737228,1.0262682584579783
507,92.86598556672179,714.2034059782127,1.0272912277139965
508,92.86598556672179,732.780995255785,1.029188021597182
509,92.86598556672179,750.460376368557,1.0299650483542362
510,92.86598556672179,767.3429435915259,1.0315544089980244
511,92.86598556672179,783.5129146999749,1.0326946099356251
512,92.86598556672179,799.0410976843807,1.0340140363153696
513,92.86598556672179,813.9876643749715,1.0350760102372252
514,92.86598556672179,828.4042322099767,1.0356523229930925
515,92.86598556672179,842.3354532536378,1.0365189384811044
516,92.86598556672179,855.8202453641381,1.0371736103977438
517,92.86598556672179,868.8927589341354,1.0376051878254515
518,92.86598556672179,881.5831451779695,1.0379890039291408
519,92.86598556672179,893.9181733794843,1.0389752762558642
520,90.00000153523452,0.0,1.0
521,90.00000153523452,153.89783520090268,1.0010109800963198
522,90.00000153523452,347.79695730377216,1.0064803289515472
523,90.00000153523452,415.8582087926117,1.0097376448962405
524,90.00000153523452,466.25667218328374,1.0118904876883152
525,90.00000153523452,507.4591819326994,1.0143223185219248
526,90.00000153523452,542.812521975005,1.016105868745716
527,90.00000153523452,574.0468934528201,1.0179732474119068
528,90.00000153523452,602.1916383187784,1.0197527839553098
529,90.00000153523452,627.9160678059109,1.021534027116659
