,edep,true_hit,radius,theta,phi,cor_hit
10580,1.0219979286193848,4034,457.78996301460563,78.70033117000447,236.8583389110363,3979.087521116105
10581,0.968884289264679,3790,398.4071915333947,113.57258143383754,229.60082170692743,3759.1722520295825
10582,0.5548094511032104,2008,560.6877822538704,19.205602934747056,291.3280369386331,2028.1306443733488
10583,1.0219978094100952,4011,284.41570997744475,116.21156887279722,26.10648023256332,3995.3096602364494
10584,1.0219978094100952,3905,474.282111172642,68.91875585010182,197.02845547729981,3854.858694420471
10585,1.0219979286193848,3951,406.497888159015,53.41240818801402,192.38052317223014,3927.700546183806
10586,1.0219979286193848,3787,193.69672369585467,40.12391765831386,338.0503267540163,3791.8864001049383
10587,1.0219976902008057,3808,385.82335607872466,60.350897685248,258.94609810713473,3784.359233566797
10588,0.9008790850639343,3515,629.6012619002368,114.20588601638629,169.60398350842377,3443.3880742545603
10589,1.0219981670379639,3893,636.2216717826432,80.8379160891483,310.30030116650016,3795.569527787249
10590,1.0025485754013062,3819,273.13126047225103,77.59543015439047,295.87042501692264,3801.9776003000866
10591,1.0219979286193848,3875,430.62452715019765,64.1133985975326,160.26162708757568,3836.2650347161575
10592,1.0219979286193848,3802,269.93371177400604,110.84415896533304,168.37366477608657,3788.4506147830234
10593,1.0219978094100952,3798,249.54296956413782,83.35696941759288,161.38880952771564,3785.452960682418
10594,0.9570600390434265,3705,625.2865509897568,86.97805757874191,308.45242605749866,3608.724202287982
10595,1.0219978094100952,3868,430.95460883637,21.363422859634415,200.50670823233864,3895.184692408734
10596,0.9492291212081909,3769,526.1975825862188,85.87025026670223,235.80178010643357,3696.54191057112
10597,1.0219978094100952,3971,402.58323823141467,113.81107716645492,252.41925745331565,3937.4356569475194
10598,0.8822444081306458,3450,516.6800071355896,151.91879145328772,65.09215798373933,3461.5822415462762
10599,0.975246787071228,3762,588.3527933788625,122.88094804878536,322.0357548674967,3699.695995480689
10600,1.0219978094100952,4087,515.8428340656814,113.09246739347225,330.423934096631,4019.0586124000074
10601,1.0219978094100952,3865,432.71817501098667,118.70025647584305,257.91596687231316,3828.2997155619814
10602,0.8897119164466858,3378,627.801614106219,155.8343870499993,62.9711333989465,3406.8097742425607
10603,1.0219979286193848,3962,563.5460289415286,113.96793219089615,156.4223905384409,3891.559758161084
10604,0.9626377820968628,3693,611.1153897307053,120.5738449628649,283.9298688751112,3629.4955174148795
10605,0.5109990239143372,1973,626.9162925644562,75.49491362593702,221.77983095668833,1925.8537854208955
10606,0.5322071313858032,2108,525.7100989454318,31.695916508882256,71.05588258297027,2107.0717481580828
10607,1.0219976902008057,3910,347.9319083063802,54.907563045117406,136.39631515204832,3893.879677226523
10608,0.9928429126739502,3956,621.9649666270258,124.86944713323894,134.0641241039463,3897.081107143759
10609,1.0219978094100952,3906,535.1694845711993,26.439282319557574,224.76469385684553,3921.364529555501
10610,0.6595126986503601,2497,552.4047608543508,163.26206432812964,41.255364023910396,2527.616159979224
10611,0.5109989047050476,1886,580.4490064400154,103.14668992418021,56.26367515741772,1840.2537917155437
10612,1.0219976902008057,3728,467.907443241287,40.791943867384504,261.0421143329553,3713.5363862575414
10613,1.0219979286193848,3921,505.5719932888181,128.94502839509653,88.54949919253706,3881.2027861329466
10614,1.0219978094100952,3788,308.9254902417926,111.6516018914938,33.091718817461114,3765.9358401833974
10615,1.0219978094100952,4124,586.7956374506094,123.67385781515345,119.03721406197599,4056.9793629006736
10616,1.0219979286193848,4064,564.448195760346,112.40276711408062,164.15971497450136,3989.629730544607
10617,1.0219975709915161,3867,401.2075888267838,134.04631855928338,195.71794765169355,3853.9475995113753
10618,1.0219975709915161,4070,506.17817246963153,95.92110386089203,223.90276668078513,3992.68657151763
10619,1.0219979286193848,4021,496.11617208755007,73.15880630787366,210.77076779718905,3956.9085912655587
10620,1.0219976902008057,4010,540.245256630089,117.92051571325861,163.41913699214862,3949.923615931147
10621,1.0219980478286743,3968,571.4245547286733,74.32577088803642,276.32151299596967,3885.2611256077867
10622,1.0219978094100952,3837,481.6317516438107,82.2617476766065,240.22574382758688,3778.8192925045546
10623,1.0219978094100952,3924,567.526098506574,83.88224426166903,118.25809905903792,3840.8085804152447
10624,0.5378209948539734,2102,534.6330332982649,34.604521061406686,230.37684769774887,2093.499550049393
10625,0.642779529094696,2479,634.525607253188,158.0812745355003,270.5265197319472,2506.210859218007
10626,0.5109988451004028,1809,599.2768943265746,21.39414389764053,19.194837078553366,1824.7868798199736
10627,1.0219978094100952,4025,636.4414363690518,45.7715863406617,326.5946261595909,3981.9886253503846
10628,0.9289109706878662,3713,569.7519338576466,99.75233197564314,181.91015270034123,3633.917273403741
10629,1.0219979286193848,3920,590.4417964805307,111.79048118925006,88.62058050216804,3834.195987461207
10630,1.0219979286193848,3934,409.25368885181473,117.77322100072341,120.43752652019658,3901.40642961564
