,edep,true_hit,radius,theta,phi,cor_hit
14893,1.0219979286193848,3842,65.7884044484891,137.55757866513773,100.44793108597592,3841.8569467208067
14894,1.0219978094100952,3910,74.89491012221364,162.97072548964115,231.10095432748776,3909.740666295537
14895,1.0219978094100952,3945,92.70156005564584,171.90848958601578,306.66219674369574,3944.6922077988784
14896,1.0219978094100952,3854,208.5603326547643,142.5685295464734,263.15663933049683,3858.484616192498
14897,1.0219980478286743,3792,45.00609455058166,51.39028728338943,24.21975916845044,3791.8864764849063
14898,1.0219976902008057,3976,101.25275896815165,92.36412620544381,221.24861707545554,3975.9782050132867
14899,1.0219978094100952,3875,92.84626710251135,68.2150905859113,312.14115802469445,3874.9627557689046
14900,1.0219976902008057,3975,40.267383280937146,113.73907727788526,346.69352718885324,3974.918427205372
14901,1.0219979286193848,3892,23.220464957824333,105.27000396462265,314.78753404212335,3891.9475821843903
14902,1.0219979286193848,3845,92.88516480840326,87.4972488353125,143.0924205367998,3844.982913863684
14903,1.0219979286193848,3923,104.791222012872,173.4109837382922,49.4139879316355,3922.6076362084304
14904,1.0219978094100952,3664,137.6178629041506,112.08823382912375,207.5506402234271,3659.7791549950653
14905,1.0219976902008057,3871,137.98717514225103,92.87504272093685,307.0281213722318,3866.3821780144044
14906,1.0219978094100952,3864,189.3768329703545,20.911098919159173,322.62396823613886,3869.3601919835423
14907,0.775371253490448,3020,99.76861640888973,122.40033440882065,277.46094636412835,3019.955436731252
14908,1.0219979286193848,3850,167.13270437111146,80.78279165447147,280.8023129132955,3841.299049697107
14909,1.0219976902008057,3938,208.42059632264474,74.73919164169745,91.5333162066139,3930.309842273267
14910,0.9305177927017212,3656,146.90765688922465,102.47860555466504,189.561044434751,3650.355156572233
14911,1.0219978094100952,3867,79.8025732161453,141.9412865192055,196.62335042033965,3866.850323018691
14912,1.0219979286193848,3973,30.459307302651876,110.9052274181704,32.856741821884484,3972.930554546225
14913,1.0219976902008057,3882,98.42862883702617,32.564078224752336,87.37804288861678,3881.8475207516435
14914,1.0219978094100952,3957,108.28642214903483,68.9166487062199,263.09930434917226,3956.6362094903266
14915,1.0219976902008057,3774,79.05828378071905,154.61168364362138,131.52516122949086,3773.793628473592
14916,1.0219978094100952,4040,255.97184574346156,67.02878210408893,286.0225517372645,4029.7794169760277
14917,1.0219979286193848,3959,45.30010877076729,142.7097308707928,206.01197180689206,3958.8447681195166
14918,1.0219979286193848,3837,213.39472652617255,149.0281555907289,24.77066620220156,3841.4003624901343
14919,0.952822744846344,3673,125.15146679088744,126.02682229026865,315.2594974248824,3670.65217677179
14920,1.0219979286193848,3923,60.21827626837954,91.02244780466907,97.87897605388042,3922.9448834321233
14921,1.0176479816436768,3811,173.6144868788633,140.6133894975977,321.2496412287075,3815.4700998812223
14922,1.0219979286193848,3953,41.809252425512135,60.82514856434926,178.27657362426365,3952.907178269849
14923,1.0219975709915161,3978,116.57829283688993,89.06610027284472,298.22948393969875,3976.770471250393
14924,1.0219979286193848,3779,103.51489640123474,125.97591826165612,217.0858493434301,3778.875248342262
14925,1.0219976902008057,3760,84.18729527826663,29.100336769780025,91.70397603597043,3759.818288307658
14926,1.0219979286193848,3930,135.20333117737704,92.15344245431007,224.00265166013128,3925.7872277218707
14927,0.9734626412391663,3763,140.59354292022005,47.98645387882544,336.5631019648986,3758.808724238471
14928,1.0219979286193848,3776,73.64955228660939,48.33684584812352,165.84245510866026,3775.8866265433694
14929,1.0219976902008057,3860,115.01574359345773,22.873580082132115,9.077542862379493,3858.9637002673726
14930,1.0219978094100952,3862,91.81079687690033,119.51704479815804,212.03124645444646,3861.945005559717
14931,1.0219978094100952,3919,142.66479122068037,92.61860544885064,4.592704782979014,3913.5503427445988
14932,1.0219979286193848,4008,29.29591454175063,129.0304538047714,342.6129274830419,4007.9032241624873
14933,1.0219975709915161,3842,164.15355832766627,36.25602513582477,28.681331551828286,3845.875153164776
14934,0.9769458174705505,3679,160.7270354548431,40.1234327318942,3.283460303433955,3679.0572603945193
14935,1.0219980478286743,3816,124.74158624308133,115.81755281822838,167.0056185347225,3813.618869615641
14936,1.0219976902008057,4005,69.9491871669491,102.22875002174727,276.57349767410875,4004.9464755247827
14937,1.0219979286193848,3815,187.42056409966355,76.13886601570054,66.18284859439048,3805.248237457532
14938,1.0219976902008057,3928,79.54376251479448,8.356620067517058,296.8261626856634,3927.692144030133
14939,1.0219978094100952,3854,217.11654424124117,87.46986761183666,71.57466924291025,3842.202784106173
14940,1.0219980478286743,3936,148.64034687164022,34.813784236276774,292.0164407297923,3934.8153937910934
14941,1.0219980478286743,3933,137.64609317867794,79.96636879102385,302.70665808893614,3928.3789893063745
14942,0.97567218542099,3651,106.1269337980293,132.83265675920524,12.176953286900076,3650.745515119525
14943,1.0219978094100952,3848,55.6141174483409,86.21344114145214,127.83645039621733,3847.942700988448
14944,1.0219978094100952,4002,67.4340465951627,81.4848273342079,340.38372626747173,4001.947137879519
14945,1.0219978094100952,3971,124.43267581795482,25.75207647166547,250.4832605677991,3969.155333578404
14946,1.0219978094100952,3833,179.2039401114081,85.98835058990367,171.73054724859745,3822.918403476052
14947,1.0219978094100952,3890,51.56775932501839,36.58646404080948,340.80163608714906,3889.8363037568893
14948,1.0219976902008057,3865,61.44367360439795,59.49998978624709,249.29501562135684,3864.90736226587
14949,1.0219980478286743,3894,63.63160410330762,24.13147750123616,295.8481184524378,3893.780385496407
14950,1.0219980478286743,3718,192.12146033825,40.36649363269957,176.16366651179442,3722.815443527284
14951,1.0219979286193848,3776,104.85026248676931,82.67324519669906,80.18010119599622,3775.8727561820574
14952,1.0219980478286743,3793,12.293651294573598,86.98747874658915,87.4408801750823,3792.9734717388023
14953,1.0219980478286743,4029,108.70256838478616,116.22838473404546,355.2448223483035,4028.5861468591775
14954,1.0219980478286743,3836,141.2858560141915,46.81915879180285,284.2003798978134,3831.7091249092705
14955,1.0219978094100952,3892,94.68606800104976,13.804832846904763,359.430765956507,3891.7367345563475
14956,1.0219976902008057,3905,90.16838959180653,69.17456873906818,203.4805529903298,3904.961616376139
14957,1.0219978094100952,3891,88.59862761532419,88.93735392096913,36.00780097422281,3890.9787965309592
14958,1.0219975709915161,3934,121.22570274016267,111.3999090348514,353.1765504796284,3932.107296253695
14959,1.0219978094100952,3824,69.11241503651539,62.99742323052501,182.23118033303464,3823.9228127950364
